company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video_x,is_sponsored_x,caption,video_view_count,video_length_x,likes_x,comments_x,caption_num_words_x,caption_unique_words_x,mention_counts_x,hashtag_counts_x,emoji_counts_x,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_y,is_video_y,is_sponsored_y,is_sponsored_y,video_length_y,video_length_y,likes_y,likes_y,comments_y,comments_y,caption_num_words_y,caption_num_words_y,caption_unique_words_y,caption_unique_words_y,mention_counts_y,mention_counts_y,hashtag_counts_y,hashtag_counts_y,emoji_counts_y,emoji_counts_y,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Iberdrola,24.0,18.0,Spain,396.91,41.101000000000006,1366.23,624.69,366,0.1448087431693989,0.0,366,15754.20218579235,5.132071038251367,5212.049180327869,77.11748633879782,40.986338797814206,36.28142076502732,1.278688524590164,3.5491803278688523,3.439890710382514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.060109289617486336,0.0,0.05737704918032787,0.0,0.18579234972677597,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.13934426229508196,0.0,0.18579234972677597,0.0,0.0,0.00273224043715847,0.0,0.01092896174863388,0.13114754098360656,0.19140625,0.03636363636363636,0.0,0.0,6.961062500000003,0.875509090909091,6311.6640625,2652.9454545454546,100.609375,22.445454545454545,42.453125,37.57272727272727,37.1171875,34.336363636363636,1.3515625,1.1090909090909091,3.0234375,4.7727272727272725,3.703125,2.827272727272727,0.19140625,0.03636363636363636,0.0,0.0,6.961062500000003,0.875509090909091,6311.6640625,2652.9454545454546,100.609375,22.445454545454545,42.453125,37.57272727272727,37.1171875,34.336363636363636,1.3515625,1.1090909090909091,3.0234375,4.7727272727272725,3.703125,2.827272727272727,-0.15504261363636362,0.0,-6.085553409090912,-3658.7186079545454,-78.16392045454546,-4.8803977272727295,-2.780823863636364,-0.24247159090909087,1.7492897727272725,-0.8758522727272728,1.079646017699115,1.0
Indian Bank,55.0,57.0,India,33.97,1.3330000000000002,420.94,4.22,526,0.1596958174904943,0.0,526,11285.8536121673,14.425049429657795,1936.3041825095056,10.596958174904943,37.361216730038024,33.99809885931559,1.0,3.0190114068441063,0.03231939163498099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019011406844106464,0.0,0.0,0.0,0.0,0.017110266159695818,0.0,0.0038022813688212928,0.0,0.005703422053231939,0.0,0.0,0.0,0.0,0.009505703422053232,0.0,0.15551181102362205,0.2777777777777778,0.0,0.0,14.1478031496063,22.249555555555556,1998.8385826771653,171.44444444444446,10.78740157480315,5.222222222222222,37.395669291338585,36.388888888888886,34.04724409448819,32.611111111111114,1.0,1.0,3.0354330708661417,2.5555555555555554,0.03346456692913386,0.0,0.15551181102362205,0.2777777777777778,0.0,0.0,14.1478031496063,22.249555555555556,1998.8385826771653,171.44444444444446,10.78740157480315,5.222222222222222,37.395669291338585,36.388888888888886,34.04724409448819,32.611111111111114,1.0,1.0,3.0354330708661417,2.5555555555555554,0.03346456692913386,0.0,0.12226596675415574,0.0,8.101752405949256,-1827.3941382327207,-5.565179352580928,-1.0067804024496994,-1.4361329833770782,0.0,-0.4798775153105863,-0.03346456692913386,1.551622418879056,1.0
IndusInd Bank,61.0,74.0,India,50.4,6.287000000000001,406.11,43.22,258,0.4186046511627907,0.0,258,1222.6046511627908,16.527957364341077,327.7015503875969,4.763565891472868,34.36434108527132,30.065891472868216,1.3449612403100775,3.124031007751938,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.0,0.0,0.0,0.007751937984496124,0.0,0.003875968992248062,0.0,0.0,0.03488372093023256,0.0,0.0,0.003875968992248062,0.003875968992248062,0.0,0.0,0.0,0.0,0.01937984496124031,0.003875968992248062,0.4139344262295082,0.5,0.0,0.0,14.702934426229495,48.3355,339.36475409836066,124.42857142857143,4.885245901639344,2.642857142857143,32.68852459016394,63.57142857142857,28.93032786885246,49.857142857142854,1.278688524590164,2.5,3.0245901639344264,4.857142857142857,0.01639344262295082,0.0,0.4139344262295082,0.5,0.0,0.0,14.702934426229495,48.3355,339.36475409836066,124.42857142857143,4.885245901639344,2.642857142857143,32.68852459016394,63.57142857142857,28.93032786885246,49.857142857142854,1.278688524590164,2.5,3.0245901639344264,4.857142857142857,0.01639344262295082,0.0,0.08606557377049179,0.0,33.632565573770506,-214.93618266978922,-2.242388758782201,30.882903981264633,20.926814988290396,1.221311475409836,1.8325526932084304,-0.01639344262295082,0.7610619469026548,1.0
Infosys,77.0,98.0,India,128.04,23.404,122.63,406.19,150,0.42,0.0,150,4814.673333333333,15.759193333333332,2111.54,7.113333333333333,34.06666666666667,29.78,1.0333333333333334,2.6933333333333334,0.7466666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.08666666666666667,0.0,0.04666666666666667,0.0,0.0,0.02,0.0,0.0,0.0,0.02666666666666667,0.03333333333333333,0.416,0.44,0.0,0.0,14.622112,21.4446,2183.976,1749.36,6.888,8.24,31.264,48.08,27.832,39.52,1.024,1.08,2.632,3.0,0.736,0.8,0.416,0.44,0.0,0.0,14.622112,21.4446,2183.976,1749.36,6.888,8.24,31.264,48.08,27.832,39.52,1.024,1.08,2.632,3.0,0.736,0.8,0.02400000000000002,0.0,6.822488000000002,-434.6160000000002,1.3520000000000003,16.816,11.688000000000002,0.05600000000000005,0.3679999999999999,0.06400000000000006,0.4424778761061947,1.0
Intel,70.0,91.0,United States,757.32,227.35,1477.1,2539.55,88,0.4090909090909091,0.0,88,10104.897727272728,5.464534090909091,6442.931818181818,98.30681818181819,24.681818181818183,22.988636363636363,1.0795454545454546,2.1704545454545454,0.6931818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.0,0.0,5.527344827586208,0.0,6419.367816091954,8493.0,98.59770114942529,73.0,24.735632183908045,20.0,23.022988505747126,20.0,1.0804597701149425,1.0,2.1264367816091956,6.0,0.6896551724137931,1.0,0.41379310344827586,0.0,0.0,0.0,5.527344827586208,0.0,6419.367816091954,8493.0,98.59770114942529,73.0,24.735632183908045,20.0,23.022988505747126,20.0,1.0804597701149425,1.0,2.1264367816091956,6.0,0.6896551724137931,1.0,-0.41379310344827586,0.0,-5.527344827586208,2073.6321839080456,-25.59770114942529,-4.735632183908045,-3.0229885057471257,-0.08045977011494254,3.8735632183908044,0.31034482758620685,0.25958702064896755,1.0
Interpublic Group,60.0,70.0,United States,102.2,6.687,164.29,66.16,36,0.027777777777777776,0.0,36,9.472222222222221,0.24919444444444444,171.47222222222223,3.9166666666666665,42.72222222222222,36.80555555555556,1.3611111111111112,1.9722222222222223,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.05555555555555555,0.030303030303030304,0.0,0.0,0.0,0.27184848484848484,0.0,175.57575757575756,126.33333333333333,4.212121212121212,0.6666666666666666,40.36363636363637,68.66666666666667,34.96969696969697,57.0,1.3636363636363635,1.3333333333333333,2.0,1.6666666666666667,1.0606060606060606,1.0,0.030303030303030304,0.0,0.0,0.0,0.27184848484848484,0.0,175.57575757575756,126.33333333333333,4.212121212121212,0.6666666666666666,40.36363636363637,68.66666666666667,34.96969696969697,57.0,1.3636363636363635,1.3333333333333333,2.0,1.6666666666666667,1.0606060606060606,1.0,-0.030303030303030304,0.0,-0.27184848484848484,-49.242424242424235,-3.5454545454545454,28.303030303030305,22.03030303030303,-0.030303030303030276,-0.33333333333333326,-0.06060606060606055,0.10619469026548672,1.0
Intesa Sanpaolo,71.0,92.0,Italy,412.63,46.807,9160.74,272.5,82,0.6463414634146342,0.0,82,1394.1707317073171,38.61765853658537,220.20731707317074,34.02439024390244,58.74390243902439,51.02439024390244,2.0,1.6951219512195121,0.24390243902439024,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08536585365853659,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.17073170731707318,0.6805555555555556,0.4,0.0,0.0,40.88669444444444,22.2806,215.58333333333334,253.5,37.40277777777778,9.7,57.041666666666664,71.0,49.97222222222222,58.6,2.0416666666666665,1.7,1.7222222222222223,1.5,0.2638888888888889,0.1,0.6805555555555556,0.4,0.0,0.0,40.88669444444444,22.2806,215.58333333333334,253.5,37.40277777777778,9.7,57.041666666666664,71.0,49.97222222222222,58.6,2.0416666666666665,1.7,1.7222222222222223,1.5,0.2638888888888889,0.1,-0.28055555555555556,0.0,-18.606094444444437,37.91666666666666,-27.70277777777778,13.958333333333336,8.62777777777778,-0.34166666666666656,-0.22222222222222232,-0.1638888888888889,0.24188790560471976,1.0
Intuit,73.0,95.0,United States,71.27,16.31,67.01,702.83,137,0.0948905109489051,0.0,137,7179.116788321168,1.9683795620437952,4437.576642335766,6.007299270072993,45.1021897810219,38.832116788321166,1.0364963503649636,1.3430656934306568,0.072992700729927,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.0948905109489051,0.0,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.10743801652892562,0.0,0.0,0.0,2.228661157024793,0.0,4119.694214876033,6841.5625,5.694214876033058,8.375,44.22314049586777,51.75,38.14049586776859,44.0625,1.0330578512396693,1.0625,1.3636363636363635,1.1875,0.08264462809917356,0.0,0.10743801652892562,0.0,0.0,0.0,2.228661157024793,0.0,4119.694214876033,6841.5625,5.694214876033058,8.375,44.22314049586777,51.75,38.14049586776859,44.0625,1.0330578512396693,1.0625,1.3636363636363635,1.1875,0.08264462809917356,0.0,-0.10743801652892562,0.0,-2.228661157024793,2721.8682851239673,2.680785123966942,7.526859504132233,5.922004132231407,0.02944214876033069,-0.17613636363636354,-0.08264462809917356,0.40412979351032446,1.0
Invesco,61.0,73.0,United States,64.81,6.513,370.11,39.56,15,0.2,0.0,15,39.13333333333333,8.989200000000002,36.8,0.2,35.8,31.4,1.0666666666666667,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,9.631285714285715,0.0,34.714285714285715,66.0,0.21428571428571427,0.0,37.07142857142857,18.0,32.357142857142854,18.0,1.0714285714285714,1.0,1.2142857142857142,1.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,9.631285714285715,0.0,34.714285714285715,66.0,0.21428571428571427,0.0,37.07142857142857,18.0,32.357142857142854,18.0,1.0714285714285714,1.0,1.2142857142857142,1.0,0.0,0.0,-0.21428571428571427,0.0,-9.631285714285715,31.285714285714285,-0.21428571428571427,-19.07142857142857,-14.357142857142854,-0.0714285714285714,-0.2142857142857142,0.0,0.04424778761061947,1.0
JM Smucker,56.0,60.0,United States,76.11,6.2120000000000015,166.36,131.04,71,0.23943661971830985,0.0,71,1901.0845070422536,8.454704225352113,338.0281690140845,7.943661971830986,40.225352112676056,35.225352112676056,1.1549295774647887,1.6901408450704225,0.36619718309859156,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.09859154929577464,0.0,0.028169014084507043,0.04225352112676056,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.014084507042253521,0.028169014084507043,0.028169014084507043,0.2542372881355932,0.16666666666666666,0.0,0.0,9.32471186440678,4.177166666666667,368.5593220338983,187.91666666666666,9.11864406779661,2.1666666666666665,39.0,46.25,34.152542372881356,40.5,1.11864406779661,1.3333333333333333,1.7627118644067796,1.3333333333333333,0.3728813559322034,0.3333333333333333,0.2542372881355932,0.16666666666666666,0.0,0.0,9.32471186440678,4.177166666666667,368.5593220338983,187.91666666666666,9.11864406779661,2.1666666666666665,39.0,46.25,34.152542372881356,40.5,1.11864406779661,1.3333333333333333,1.7627118644067796,1.3333333333333333,0.3728813559322034,0.3333333333333333,-0.08757062146892655,0.0,-5.147545197740112,-180.64265536723164,-6.951977401129945,7.25,6.347457627118644,0.21468926553672318,-0.42937853107344637,-0.03954802259887008,0.20943952802359883,1.0
JSW Steel,59.0,68.0,India,109.82,7.557,177.31,58.23,207,0.40096618357487923,0.0,207,22023.87922705314,13.391135265700473,1361.0289855072465,20.067632850241544,40.54589371980676,35.743961352657,1.1980676328502415,4.942028985507246,0.06280193236714976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.004830917874396135,0.0,0.004830917874396135,0.01932367149758454,0.1111111111111111,0.004830917874396135,0.0,0.06763285024154589,0.0,0.014492753623188406,0.0,0.0,0.028985507246376812,0.014492753623188406,0.004830917874396135,0.0,0.01932367149758454,0.004830917874396135,0.39779005524861877,0.4230769230769231,0.0,0.0,13.152359116022094,15.05338461538462,1429.5469613259668,884.0384615384615,20.640883977900554,16.076923076923077,39.21546961325967,49.80769230769231,34.812154696132595,42.23076923076923,1.2099447513812154,1.1153846153846154,4.939226519337017,4.961538461538462,0.06629834254143646,0.038461538461538464,0.39779005524861877,0.4230769230769231,0.0,0.0,13.152359116022094,15.05338461538462,1429.5469613259668,884.0384615384615,20.640883977900554,16.076923076923077,39.21546961325967,49.80769230769231,34.812154696132595,42.23076923076923,1.2099447513812154,1.1153846153846154,4.939226519337017,4.961538461538462,0.06629834254143646,0.038461538461538464,0.025286867828304305,0.0,1.9010254993625253,-545.5084997875052,-4.563960900977477,10.592222694432635,7.418614534636639,-0.09456013599659996,0.022311942201445056,-0.027836804079897998,0.6106194690265486,1.0
Japan Airlines,63.0,78.0,Japan,136.41,11.056,178.67,60.59,136,0.0,0.0,136,0.0,0.0,17330.367647058825,80.32352941176471,25.13235294117647,24.058823529411764,1.0147058823529411,7.132352941176471,1.8897058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.08088235294117647,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.007352941176470588,0.7573529411764706,0.0,0.0,0.0,0.0,0.0,0.0,17431.52845528455,16373.23076923077,82.41463414634147,60.53846153846154,25.056910569105693,25.846153846153847,23.991869918699187,24.692307692307693,1.008130081300813,1.0769230769230769,7.130081300813008,7.153846153846154,1.9024390243902438,1.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,17431.52845528455,16373.23076923077,82.41463414634147,60.53846153846154,25.056910569105693,25.846153846153847,23.991869918699187,24.692307692307693,1.008130081300813,1.0769230769230769,7.130081300813008,7.153846153846154,1.9024390243902438,1.7692307692307692,0.0,0.0,0.0,-1058.297686053782,-21.87617260787993,0.7892432770481541,0.7004377736085061,0.06879299562226393,0.023764853033146238,-0.13320825515947465,0.40117994100294985,1.0
Johnson & Johnson,77.0,98.0,United States,827.53,171.66,1550.17,3952.94,0,,,0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,0.0,
KB Financial Group,69.0,89.0,South Korea,373.36,27.038,4498.68,111.12,103,0.019417475728155338,0.0,103,125.74757281553399,0.3168252427184467,672.2912621359224,228.15533980582524,66.12621359223301,61.84466019417476,1.0194174757281553,14.83495145631068,3.737864077669903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.3199313725490197,0.0,672.5490196078431,646.0,229.9313725490196,47.0,66.3921568627451,39.0,62.088235294117645,37.0,1.0196078431372548,1.0,14.843137254901961,14.0,3.764705882352941,1.0,0.0196078431372549,0.0,0.0,0.0,0.3199313725490197,0.0,672.5490196078431,646.0,229.9313725490196,47.0,66.3921568627451,39.0,62.088235294117645,37.0,1.0196078431372548,1.0,14.843137254901961,14.0,3.764705882352941,1.0,-0.0196078431372549,0.0,-0.3199313725490197,-26.549019607843093,-182.9313725490196,-27.392156862745097,-25.088235294117645,-0.019607843137254832,-0.8431372549019613,-2.764705882352941,0.30383480825958703,1.0
KIA Motors,71.0,92.0,South Korea,509.46,12.202,457.56,97.56,192,0.026041666666666668,0.0,192,257.2447916666667,0.4462447916666667,3355.953125,40.364583333333336,9.098958333333334,8.770833333333334,1.0104166666666667,1.203125,0.15104166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.005208333333333333,0.02127659574468085,0.25,0.0,0.0,0.29598936170212764,7.50825,3366.840425531915,2844.25,40.244680851063826,46.0,8.909574468085106,18.0,8.617021276595745,16.0,1.0106382978723405,1.0,1.2074468085106382,1.0,0.15425531914893617,0.0,0.02127659574468085,0.25,0.0,0.0,0.29598936170212764,7.50825,3366.840425531915,2844.25,40.244680851063826,46.0,8.909574468085106,18.0,8.617021276595745,16.0,1.0106382978723405,1.0,1.2074468085106382,1.0,0.15425531914893617,0.0,0.22872340425531915,0.0,7.212260638297873,-522.5904255319151,5.755319148936174,9.090425531914894,7.382978723404255,-0.010638297872340496,-0.20744680851063824,-0.15425531914893617,0.5663716814159292,1.0
Kohl's,62.0,76.0,United States,199.74,6.91,145.55,28.66,354,0.18926553672316385,0.0,354,4812.485875706215,43.058550847457646,2880.2118644067796,52.22316384180791,23.175141242937855,21.63276836158192,1.1468926553672316,1.7118644067796611,0.8192090395480226,0.01977401129943503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014124293785310734,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.06779661016949153,0.002824858757062147,0.01977401129943503,0.002824858757062147,0.02824858757062147,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.1806853582554517,0.2727272727272727,0.0,0.0,39.44300000000001,78.228,2959.1401869158876,2112.4545454545455,50.37694704049844,70.18181818181819,22.373831775700936,30.96969696969697,20.931464174454828,28.454545454545453,1.1401869158878504,1.2121212121212122,1.722741433021807,1.606060606060606,0.8193146417445483,0.8181818181818182,0.1806853582554517,0.2727272727272727,0.0,0.0,39.44300000000001,78.228,2959.1401869158876,2112.4545454545455,50.37694704049844,70.18181818181819,22.373831775700936,30.96969696969697,20.931464174454828,28.454545454545453,1.1401869158878504,1.2121212121212122,1.722741433021807,1.606060606060606,0.8193146417445483,0.8181818181818182,0.092041914471821,0.0,38.78499999999998,-846.6856414613421,19.804871141319744,8.595865193996033,7.523081280090626,0.07193429623336178,-0.11668082696120097,-0.0011328235627300343,1.0442477876106195,1.0
Kotak Mahindra Bank,56.0,61.0,India,73.96,12.390999999999998,564.91,345.68,160,0.625,0.0,160,71362.275,14.939812499999984,13026.44375,31.4625,52.23125,44.68125,1.1375,6.5125,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19375,0.0,0.025,0.0,0.01875,0.0,0.0,0.0,0.0,0.03125,0.0,0.636986301369863,0.5,0.0,0.0,15.375157534246563,10.399785714285715,13724.95890410959,5741.928571428572,32.082191780821915,25.0,48.80821917808219,87.92857142857143,42.43150684931507,68.14285714285714,1.143835616438356,1.0714285714285714,6.383561643835616,7.857142857142857,0.06164383561643835,0.0,0.636986301369863,0.5,0.0,0.0,15.375157534246563,10.399785714285715,13724.95890410959,5741.928571428572,32.082191780821915,25.0,48.80821917808219,87.92857142857143,42.43150684931507,68.14285714285714,1.143835616438356,1.0714285714285714,6.383561643835616,7.857142857142857,0.06164383561643835,0.0,-0.136986301369863,0.0,-4.9753718199608485,-7983.030332681018,-7.0821917808219155,39.12035225048924,25.71135029354207,-0.07240704500978468,1.4735812133072406,-0.06164383561643835,0.471976401179941,1.0
Kraft Heinz Company,57.0,63.0,United States,251.74,19.08,1040.73,370.56,38,0.2894736842105263,0.0,38,267.2368421052632,13.694473684210527,147.02631578947367,4.7894736842105265,44.89473684210526,39.578947368421055,1.3421052631578947,4.552631578947368,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.23684210526315788,0.2857142857142857,0.3333333333333333,0.0,0.0,11.788371428571429,35.93233333333334,145.82857142857142,161.0,4.828571428571428,4.333333333333333,42.65714285714286,71.0,37.97142857142857,58.333333333333336,1.3714285714285714,1.0,4.6,4.0,0.6857142857142857,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.0,0.0,11.788371428571429,35.93233333333334,145.82857142857142,161.0,4.828571428571428,4.333333333333333,42.65714285714286,71.0,37.97142857142857,58.333333333333336,1.3714285714285714,1.0,4.6,4.0,0.6857142857142857,0.6666666666666666,0.047619047619047616,0.0,24.14396190476191,15.171428571428578,-0.49523809523809526,28.34285714285714,20.361904761904768,-0.37142857142857144,-0.5999999999999996,-0.01904761904761909,0.11209439528023599,1.0
Kroger,67.0,85.0,United States,1222.86,16.55,478.99,252.35,196,0.5459183673469388,0.0,196,3820.668367346939,61.53698469387753,522.9438775510204,49.173469387755105,38.31122448979592,32.61224489795919,1.153061224489796,1.0816326530612246,0.6836734693877551,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.015306122448979591,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.5251396648044693,0.7647058823529411,0.0,0.0,57.29815083798881,106.16941176470588,520.1284916201117,552.5882352941177,47.960893854748605,61.94117647058823,34.22346368715084,81.3529411764706,29.905027932960895,61.11764705882353,1.1620111731843576,1.0588235294117647,1.0726256983240223,1.1764705882352942,0.7094972067039106,0.4117647058823529,0.5251396648044693,0.7647058823529411,0.0,0.0,57.29815083798881,106.16941176470588,520.1284916201117,552.5882352941177,47.960893854748605,61.94117647058823,34.22346368715084,81.3529411764706,29.905027932960895,61.11764705882353,1.1620111731843576,1.0588235294117647,1.0726256983240223,1.1764705882352942,0.7094972067039106,0.4117647058823529,0.23956621754847185,0.0,48.87126092671708,32.45974367400595,13.980282615839627,47.129477489319754,31.212619125862634,-0.10318764377259293,0.10384488991127183,-0.29773250082155767,0.5781710914454278,1.0
